,Unnamed: 0,intersect,obs,forecast,date,level_0,index,x,y,case,fcsthr,met_x,met_y,interest,area,bound_dist,percentile_90,centroid_dist,length,julian_date,real_date,ddif
1482,3498,-999.0,-999.0,-999.0,20141221_000000,1192,1192,-140.06623,43.05995,F001,1440000.0,159.73507,532.23981,0.94863,0.76008,0.0,882.76293,7.68216,155.12765,355,,
1483,3501,-999.0,-999.0,-999.0,20141224_000000,1658,322,-147.19049,31.22633,F001,1440000.0,131.23805,484.90533,,,,885.09546,,66.04874,358,,
1484,3502,-999.0,-999.0,-999.0,20141225_000000,1193,1193,-153.35499,44.29331,F001,1440000.0,106.58004,537.17326,,,,568.9279,,59.89601,359,,
1485,3503,-999.0,-999.0,-999.0,20141226_000000,2211,518,-149.46335,28.02454,O001,1440000.0,122.14659,472.09815,,,,934.87164,,66.96582,360,,
1488,3506,1818.0,3151.0,3537.0,20141229_000000,1194,1194,-144.91812,47.9897,F001,1440000.0,140.32753,551.95879,0.8265,0.51244,0.0,944.98826,24.76522,159.19494,363,,
1489,3507,-999.0,-999.0,-999.0,20141230_000000,1659,323,-142.94499,48.66331,F001,1440000.0,148.22004,554.65324,,,,661.64489,,88.90253,364,,
1491,3508,-999.0,-999.0,-999.0,20141231_000000,1661,325,-143.81345,53.22538,F001,1440000.0,144.74621,572.90152,,,,590.27298,,71.15499,365,,
1493,3509,-999.0,-999.0,-999.0,20150101_000000,1663,327,-145.71966,42.17483,F001,1440000.0,137.12138,528.69931,,,,660.61159,,81.03691,1,,
1495,3511,1477.0,3159.0,1696.0,20150103_000000,1195,1195,-147.15412,24.63627,F001,1440000.0,131.38353,458.5451,0.86042,0.90965,0.0,726.0809,18.46874,71.25098,3,,
1496,3512,3239.0,4243.0,3855.0,20150104_000000,1196,2046,-144.89544,29.78753,F001,1440000.0,140.41822,479.15011,0.95112,0.9283,0.0,896.86249,6.21429,97.15756,4,2015-01-04,8 days
1497,3513,3430.0,5141.0,4856.0,20150105_000000,1197,1197,-141.0091,33.78377,F001,1440000.0,155.9636,495.13508,0.83805,0.87662,0.0,940.24277,22.1562,110.2481,5,,
1498,3514,2032.0,2776.0,2791.0,20150106_000000,1198,1198,-137.51894,39.57133,F001,1440000.0,169.92423,518.28533,0.91021,0.64897,0.0,837.60891,10.07982,97.04574,6,,
1501,3516,-999.0,-999.0,-999.0,20150108_000000,2217,524,-138.24169,44.70139,O001,1440000.0,167.03324,538.80557,,,,846.46743,,142.338,8,,
1502,3517,-999.0,-999.0,-999.0,20150109_000000,1664,2052,-151.82088,38.3807,F001,1440000.0,112.71649,513.52279,,,,832.48793,,93.51834,9,2015-01-09,5 days
1503,3518,-999.0,-999.0,-999.0,20150110_000000,1665,329,-144.98209,40.07709,F001,1440000.0,140.07166,520.30837,,,,798.43621,,82.30429,10,,
1504,3520,2182.0,2685.0,2772.0,20150112_000000,1200,1200,-148.98074,40.74626,F001,1440000.0,124.07703,522.98504,0.95356,0.88194,0.0,1014.69111,7.24535,119.91566,12,,
1505,3521,-999.0,-999.0,-999.0,20150113_000000,1201,1201,-149.73368,33.52051,F001,1440000.0,121.06528,494.08205,,,,953.88661,,115.41446,13,,
1506,3522,728.0,1739.0,1092.0,20150114_000000,1202,1202,-135.44256,46.42001,F001,1440000.0,178.22977,545.68005,0.86045,0.45602,0.0,859.29882,16.95391,83.26298,14,,
1507,3523,3228.0,3509.0,3711.0,20150115_000000,1203,2058,-144.36311,37.17575,F001,1440000.0,142.54756,508.70298,0.94482,0.85152,0.0,1081.4168,8.27367,137.71879,15,2015-01-15,4 days
1508,3524,1790.0,2445.0,3210.0,20150116_000000,1204,1204,-138.75372,36.97795,F001,1440000.0,164.9851,507.9118,0.9235,0.71002,0.0,908.12074,9.44812,184.40792,16,,
1510,3528,2242.0,2525.0,3000.0,20150120_000000,1205,2061,-151.53792,42.66155,F001,1440000.0,113.84833,530.64619,0.88535,0.84158,0.0,1218.10409,14.5529,114.98453,20,2015-01-20,5 days
1511,3529,3291.0,3597.0,4092.0,20150121_000000,1206,1206,-145.41358,42.97247,F001,1440000.0,138.34569,531.88988,0.95217,0.83892,0.0,875.09973,6.60287,143.05884,21,,
1512,3532,3415.0,3781.0,4297.0,20150124_000000,1209,1209,-140.74479,39.03222,F001,1440000.0,157.02082,516.12889,0.88944,0.53605,0.0,882.78776,13.19812,160.70101,24,,
1513,3533,1342.0,2175.0,2071.0,20150125_000000,1210,1210,-136.47021,45.42791,F001,1440000.0,174.11916,541.71165,0.9081,0.45066,0.0,743.14002,11.60924,103.40384,25,,
1514,3538,702.0,895.0,1510.0,20150130_000000,1211,2067,-143.58473,35.31967,F001,1440000.0,145.66107,501.27868,0.83967,0.32849,0.0,854.37618,27.57477,102.52935,30,2015-01-30,7 days
1515,3541,-999.0,-999.0,-999.0,20150202_000000,2219,526,-136.2211,38.50206,O001,1440000.0,175.11558,514.00826,,,,584.81806,,73.60607,33,,
1516,3542,-999.0,-999.0,-999.0,20150203_000000,1214,1214,-158.07631,31.17478,F001,1440000.0,87.69477,484.69913,0.80085,0.3322,0.0,664.94766,23.95443,65.06862,34,,
1517,3545,3027.0,4582.0,3515.0,20150206_000000,1216,1216,-134.66827,33.82664,F001,1440000.0,181.32692,495.30656,0.9162,0.75363,0.0,1079.25654,10.56732,160.92433,37,,
1518,3548,-999.0,-999.0,-999.0,20150209_000000,1217,2075,-154.87201,32.19067,F001,1440000.0,100.51196,488.76268,0.95244,0.7833,0.0,823.44259,7.18153,66.21454,40,2015-02-09,4 days
1519,3551,1402.0,1791.0,2716.0,20150212_000000,1220,1220,-135.20906,40.56086,F001,1440000.0,179.16377,522.24343,0.88154,0.50363,0.0,859.8756,15.23179,95.98832,43,,
1520,3552,-999.0,-999.0,-999.0,20150213_000000,1666,330,-134.33952,32.46177,F001,1440000.0,182.64194,489.84709,,,,680.7921,,114.83738,44,,
1521,3554,3074.0,4453.0,4131.0,20150215_000000,1221,1221,-149.45048,30.18393,F001,1440000.0,122.19808,480.73573,0.87856,0.74565,0.0,1130.06482,14.9387,103.71729,46,,
1522,3555,2079.0,3176.0,3304.0,20150216_000000,1222,1222,-144.09817,40.83583,F001,1440000.0,143.60732,523.34332,0.9163,0.30461,0.0,691.99877,10.2936,143.82879,47,,
1523,3558,1025.0,1426.0,2020.0,20150219_000000,1223,1223,-154.85088,33.01681,F001,1440000.0,100.59649,492.06725,0.95738,0.79575,0.0,731.98229,6.55454,61.33388,50,,
1524,3559,2500.0,3205.0,3717.0,20150220_000000,1224,1224,-147.5731,39.26177,F001,1440000.0,129.70761,517.04708,0.88699,0.77301,0.0,798.04594,14.78334,150.40365,51,,
1525,3560,1948.0,2559.0,2883.0,20150221_000000,1225,1225,-145.39306,44.73953,F001,1440000.0,138.42775,538.95812,0.94375,0.52613,0.0,765.8118,7.26383,115.74996,52,,
1526,3563,1298.0,1661.0,1601.0,20150224_000000,1226,2086,-155.79183,38.11241,F001,1440000.0,96.83267,512.44964,0.9183,0.83993,0.0,948.35392,10.53993,66.36939,55,2015-02-24,10 days
1527,3564,424.0,903.0,1340.0,20150225_000000,1227,1227,-149.81354,42.06573,F001,1440000.0,120.74583,528.26291,0.99006,0.66113,0.0,674.63873,3.25119,111.10824,56,,
1528,3568,-999.0,-999.0,-999.0,20150301_000000,2222,529,-150.2661,42.79388,O001,1440000.0,118.93561,531.17551,,,,628.33189,,56.91136,60,,
1530,3576,-999.0,-999.0,-999.0,20150309_000000,1667,331,-139.50625,36.99492,F001,1440000.0,161.975,507.97969,,,,768.79724,,57.51497,68,,
1531,3577,1864.0,2409.0,2688.0,20150310_000000,1228,1228,-145.02562,28.66431,F001,1440000.0,139.89753,474.65724,0.79117,0.15782,0.0,685.653,17.57034,71.08919,69,,
1532,3578,384.0,1097.0,523.0,20150311_000000,1229,1229,-134.63168,30.52811,F001,1440000.0,181.47326,482.11244,0.93416,0.83136,0.0,697.09414,7.53816,92.99439,70,,
1533,3585,293.0,1038.0,358.0,20150318_000000,1230,1230,-144.55526,39.36484,F001,1440000.0,141.77894,517.45936,0.91724,0.5578,0.0,743.34194,11.11403,104.26942,77,,
1534,3587,751.0,1220.0,1230.0,20150320_000000,1231,1231,-136.79896,34.12319,F001,1440000.0,172.80417,496.49278,0.88915,0.45698,0.0,707.01103,13.34866,64.00003,79,,
1535,3591,1890.0,2340.0,2317.0,20150324_000000,1232,1232,-155.23508,40.49676,F001,1440000.0,99.05966,521.98703,0.87114,0.79883,0.0,695.6548,16.56079,57.997,83,,
1536,3592,1690.0,2522.0,2157.0,20150325_000000,1233,1233,-143.02543,37.84196,F001,1440000.0,147.89826,511.36783,0.91582,0.87807,0.0,636.1651,7.6777,87.18356,84,,
1537,3593,870.0,1247.0,1185.0,20150326_000000,1234,2097,-134.68849,46.20722,F001,1440000.0,181.24603,544.82887,0.89215,0.75221,0.0,626.29554,13.99292,105.95252,85,2015-03-26,18 days
1538,3594,-999.0,-999.0,-999.0,20150327_000000,1668,332,-131.47292,43.89514,F001,1440000.0,194.10833,535.58056,,,,602.28166,,74.68586,86,,
1539,3597,-999.0,-999.0,-999.0,20150330_000000,2224,531,-137.70608,41.27123,O001,1440000.0,169.1757,525.08492,,,,753.17051,,72.01438,89,,
1540,3604,3427.0,4512.0,4068.0,20151207_000000,1237,2102,-145.23311,40.94993,F001,1440000.0,139.06757,523.79973,0.89462,0.68795,0.0,1161.19267,12.45022,126.7159,341,2015-12-07,253 days
1541,3607,-999.0,-999.0,-999.0,20151210_000000,2225,532,-134.73227,37.89837,O001,1440000.0,181.0709,511.59349,,,,899.3667,,77.50384,344,,
1542,3608,-999.0,-999.0,-999.0,20151211_000000,1669,333,-153.39409,41.40692,F001,1440000.0,106.42363,525.62767,,,,1315.96305,,64.66049,345,,
1544,3611,-999.0,-999.0,-999.0,20151214_000000,1670,334,-149.48167,48.94571,F001,1440000.0,122.07334,555.78283,,,,761.77598,,96.6732,348,,
1546,3618,2151.0,3110.0,2888.0,20151221_000000,1242,1242,-150.47474,45.12638,F001,1440000.0,118.10103,540.50552,0.87837,0.69504,0.0,1138.54677,15.69767,89.20829,355,,
1547,3620,-999.0,-999.0,-999.0,20151223_000000,1671,335,-134.31152,40.80617,F001,1440000.0,182.75392,523.22468,,,,761.83783,,117.99741,357,,
1548,3622,1373.0,2561.0,2175.0,20151225_000000,1244,1244,-153.47687,43.78534,F001,1440000.0,106.09251,535.14137,0.96783,0.78309,0.0,1072.57599,5.30505,86.40425,359,,
1549,3623,714.0,775.0,1074.0,20151226_000000,1245,2117,-138.74296,42.37632,F001,1440000.0,165.02817,529.50528,0.90483,0.26581,0.0,748.19712,12.89424,95.46713,360,2015-12-26,4 days
1550,3624,-999.0,-999.0,-999.0,20151227_000000,1672,336,-129.10294,43.41578,F001,1440000.0,203.58824,533.6631,,,,647.30509,,68.64768,361,,
1551,3625,903.0,1554.0,1325.0,20151228_000000,1246,1246,-153.57782,43.60801,F001,1440000.0,105.68873,534.43206,0.90568,0.76762,0.0,772.72939,10.69178,62.27936,362,,
1552,3626,-999.0,-999.0,-999.0,20151229_000000,2229,536,-154.66998,36.25596,O001,1440000.0,101.32008,505.02386,,,,784.32917,,72.42226,363,,
1553,3627,1168.0,2545.0,2169.0,20151230_000000,1247,1247,-144.71938,45.68434,F001,1440000.0,141.12247,542.73735,0.88762,0.4051,0.0,777.54042,14.32019,109.06418,364,,
1555,3629,832.0,1621.0,1531.0,20160101_000000,1249,1249,-147.35147,39.64077,F001,1440000.0,130.59412,518.56308,0.85326,0.78779,0.0,900.38557,18.87444,127.25448,1,,
1556,3630,-999.0,-999.0,-999.0,20160102_000000,2230,537,-137.57062,51.14076,O001,1440000.0,169.71754,564.56303,,,,603.18418,,60.47106,2,,
1558,3631,-999.0,-999.0,-999.0,20160103_000000,1673,337,-133.76956,37.48793,F001,1440000.0,184.92175,509.95173,,,,921.31519,,109.55279,3,,
1559,3633,-999.0,-999.0,-999.0,20160105_000000,1674,338,-133.86616,30.77533,F001,1440000.0,184.53537,483.10134,,,,778.27109,,85.77785,5,,
1560,3635,-999.0,-999.0,-999.0,20160107_000000,1250,2128,-156.86975,36.49146,F001,1440000.0,92.52102,505.96585,0.96565,0.67664,0.0,789.34679,5.67095,63.01189,7,2016-01-07,12 days
1562,3640,677.0,1612.0,1154.0,20160112_000000,1252,1252,-142.55149,34.66829,F001,1440000.0,149.79406,498.67316,0.92704,0.54467,0.0,804.88422,9.55252,115.45542,12,,
1563,3641,-999.0,-999.0,-999.0,20160113_000000,1253,1253,-130.83764,38.4277,F001,1440000.0,196.64943,513.71078,0.82552,0.28857,0.0,724.94376,18.81095,82.72794,13,,
1564,3643,2406.0,3418.0,3472.0,20160115_000000,1254,1254,-150.87247,32.61712,F001,1440000.0,116.51014,490.46847,0.84935,0.66251,0.0,902.1963,19.42945,73.95758,15,,
1565,3644,1367.0,1909.0,2221.0,20160116_000000,1255,1255,-129.96055,36.22931,F001,1440000.0,200.15779,504.91725,0.84885,0.44588,0.0,820.96316,18.31232,108.91427,16,,
1566,3645,-999.0,-999.0,-999.0,20160117_000000,1256,2135,-140.79851,35.38022,F001,1440000.0,156.80597,501.5209,0.91439,0.73119,0.0,809.77948,11.60827,121.33721,17,2016-01-17,9 days
1567,3648,1454.0,2623.0,2244.0,20160120_000000,1257,1257,-146.27612,33.21636,F001,1440000.0,134.89551,492.86543,0.94711,0.84634,0.0,870.30376,6.09007,77.27885,20,,
1568,3649,1804.0,2581.0,2415.0,20160121_000000,1258,2137,-128.84409,38.27047,F001,1440000.0,204.62362,513.08189,0.87223,0.61141,0.0,797.95944,16.23523,101.10074,21,2016-01-21,4 days
1570,3652,-999.0,-999.0,-999.0,20160124_000000,1675,339,-149.11348,36.23116,F001,1440000.0,123.54608,504.92465,,,,994.96063,,97.00526,24,,
1572,3655,3788.0,4410.0,4958.0,20160127_000000,1261,2142,-145.90188,38.19126,F001,1440000.0,136.39249,512.76502,0.99594,0.86443,0.0,1164.06453,2.52059,131.06563,27,2016-01-27,4 days
1573,3657,1737.0,2285.0,2527.0,20160129_000000,1263,1263,-133.00046,38.46091,F001,1440000.0,187.99816,513.84365,0.8371,0.63573,0.0,796.31097,24.0112,114.05652,29,,
1574,3661,1063.0,1980.0,1423.0,20160202_000000,1265,1265,-153.47408,36.30939,F001,1440000.0,106.10367,505.23755,0.8793,0.78591,0.0,684.22716,13.28753,61.71459,33,,
1575,3662,-999.0,-999.0,-999.0,20160203_000000,1266,1266,-136.02477,36.28485,F001,1440000.0,175.90092,505.1394,0.93291,0.54882,0.0,640.43092,9.65443,65.43625,34,,
1577,3666,1896.0,2145.0,3092.0,20160207_000000,1267,2149,-139.32712,38.37401,F001,1440000.0,162.69151,513.49605,0.93893,0.52442,0.0,862.14607,8.53313,96.58687,38,2016-02-07,7 days
1578,3669,709.0,2157.0,1539.0,20160210_000000,1269,1269,-149.34874,32.83913,F001,1440000.0,122.60506,491.35652,0.85738,0.39968,0.0,875.38912,16.77057,96.31637,41,,
1580,3672,2077.0,2387.0,2561.0,20160213_000000,1270,1270,-151.46981,35.58854,F001,1440000.0,114.12077,502.35418,0.84835,0.53961,0.0,1035.15608,17.09231,78.97905,44,,
1581,3673,3119.0,3628.0,3834.0,20160214_000000,1271,1271,-142.57166,42.10323,F001,1440000.0,149.71336,528.41292,0.97461,0.55235,0.0,833.76642,4.83367,159.77332,45,,
1582,3677,-999.0,-999.0,-999.0,20160218_000000,1676,340,-153.58566,43.18484,F001,1440000.0,105.65738,532.73934,,,,636.56616,,57.32707,49,,
1583,3679,-999.0,-999.0,-999.0,20160220_000000,2236,543,-152.17135,37.7603,O001,1440000.0,111.31461,511.0412,,,,620.87569,,64.30888,51,,
1586,3682,1934.0,2415.0,2850.0,20160223_000000,1272,1272,-133.62016,37.76948,F001,1440000.0,185.51934,511.0779,0.70115,0.083237,0.0,1024.58566,25.59898,95.67201,54,,
1587,3683,510.0,1163.0,970.0,20160224_000000,1273,2160,-150.49405,36.08325,F001,1440000.0,118.02379,504.333,0.9922,0.78447,0.0,663.87339,0.95423,91.64793,55,2016-02-24,16 days
1588,3684,319.0,659.0,828.0,20160225_000000,1274,1274,-143.76877,36.01122,F001,1440000.0,144.92492,504.04489,0.93278,0.59332,0.0,682.55588,7.75089,95.55557,56,,
1589,3685,-999.0,-999.0,-999.0,20160226_000000,1275,1275,-135.27196,41.28475,F001,1440000.0,178.91214,525.13902,0.88111,0.36493,0.0,700.28391,15.1977,117.99465,57,,
1590,3686,2014.0,2435.0,2526.0,20160227_000000,1276,1276,-151.6177,36.44831,F001,1440000.0,113.52921,505.79324,0.84908,0.52528,0.0,881.96533,19.20867,78.54717,58,,
1591,3687,909.0,1328.0,1287.0,20160228_000000,1277,2164,-136.06135,43.48449,F001,1440000.0,175.7546,533.93796,0.89798,0.48795,0.0,701.33404,13.11428,120.32946,59,2016-02-28,4 days
1592,3688,1297.0,1704.0,2310.0,20160301_000000,1278,1278,-139.02511,39.67491,F001,1440000.0,163.89958,518.69964,0.89381,0.62207,0.0,945.06975,13.11312,127.34588,61,,
1594,3690,239.0,693.0,631.0,20160303_000000,1280,1280,-129.85333,38.13689,F001,1440000.0,200.58668,512.54757,0.74284,0.14574,0.0,765.18224,25.3823,73.40101,63,,
1595,3691,-999.0,-999.0,-999.0,20160304_000000,1281,2168,-145.16214,34.37852,F001,1440000.0,139.35145,497.51408,0.9752,0.77267,0.0,696.07613,4.88457,136.62179,64,2016-03-04,5 days
1596,3692,1334.0,2685.0,1595.0,20160305_000000,1282,1282,-135.18275,35.0547,F001,1440000.0,179.26899,500.21882,0.85681,0.85432,0.0,694.8326,19.43397,101.54545,65,,
1597,3701,-999.0,-999.0,-999.0,20160314_000000,1286,1286,-149.63339,39.95638,F001,1440000.0,121.46644,519.8255,0.93735,0.39964,0.0,649.83337,8.29251,73.99392,74,,
1598,3703,-999.0,-999.0,-999.0,20160316_000000,2240,547,-153.26737,34.21306,O001,1440000.0,106.93053,496.85225,,,,790.70846,,59.43108,76,,
1599,3704,1315.0,1936.0,1350.0,20160317_000000,1287,1287,-140.47604,40.09733,F001,1440000.0,158.09584,520.3893,0.87449,0.39152,0.0,948.95411,16.06914,78.05068,77,,
1600,3705,-999.0,-999.0,-999.0,20160318_000000,2241,548,-142.46947,47.90894,O001,1440000.0,150.12214,551.63577,,,,622.85694,,117.35705,78,,
1601,3709,-999.0,-999.0,-999.0,20160322_000000,2242,2180,-155.31235,41.68885,O001,1440000.0,98.7506,526.75541,,,,1114.39414,,65.77383,82,2016-03-22,9 days
1602,3712,616.0,839.0,1301.0,20160325_000000,1288,1288,-150.38523,40.16757,F001,1440000.0,118.4591,520.67028,0.84557,0.24434,0.0,769.31223,19.0036,77.36422,85,,
1603,3716,2499.0,3883.0,3335.0,20160329_000000,1289,2182,-151.84007,43.25847,F001,1440000.0,112.63972,533.03387,0.93294,0.75303,0.0,800.48215,7.95888,117.99063,89,2016-03-29,7 days
1604,3717,2424.0,3140.0,2788.0,20160330_000000,1290,1290,-149.49225,40.1607,F001,1440000.0,122.03098,520.64281,0.98662,0.47801,0.0,836.99804,3.61902,150.57433,90,,
1605,3718,-999.0,-999.0,-999.0,20160331_000000,1291,1291,-150.71857,49.23936,F001,1440000.0,117.12573,556.95745,,,,588.0964,,69.28635,91,,
1606,3725,-999.0,-999.0,-999.0,20161208_000000,1679,2185,-131.07573,41.14624,F001,1440000.0,195.69708,524.58497,,,,768.81685,,94.91927,343,2016-12-08,254 days
1607,3726,-999.0,-999.0,-999.0,20161209_000000,1680,344,-131.13366,41.11611,F001,1440000.0,195.46537,524.46442,,,,967.69242,,127.02842,344,,
1608,3728,-999.0,-999.0,-999.0,20161211_000000,1681,345,-155.44767,28.85603,F001,1440000.0,98.20932,475.42413,,,,632.02451,,64.7583,346,,
1609,3729,-999.0,-999.0,-999.0,20161212_000000,1682,2188,-143.38116,33.29988,F001,1440000.0,146.47536,493.19953,,,,838.72739,,129.98737,347,2016-12-12,4 days
1610,3732,627.0,1063.0,1554.0,20161215_000000,1293,1293,-133.33468,29.16033,F001,1440000.0,186.66129,476.64132,0.83848,0.47131,0.0,824.71655,18.58201,98.10962,350,,
1612,3737,1129.0,1440.0,1764.0,20161220_000000,1295,1295,-137.04308,41.97709,F001,1440000.0,171.82767,527.90837,0.92065,0.67083,0.0,885.98724,9.74682,111.49078,355,,
1613,3743,974.0,1312.0,1229.0,20161226_000000,1296,1296,-150.86456,44.37807,F001,1440000.0,116.54175,537.51228,0.93787,0.47637,0.0,775.32648,8.00189,77.08622,361,,
1614,3748,-999.0,-999.0,-999.0,20161231_000000,1297,1297,-143.97024,37.78022,F001,1440000.0,144.11905,511.12088,0.96613,0.41902,0.0,688.44759,5.61737,66.99834,366,,
1615,3751,-999.0,-999.0,-999.0,20170103_000000,1684,348,-141.36744,36.38169,F001,1440000.0,154.53022,505.52677,,,,685.50157,,60.31745,3,,
1616,3752,-999.0,-999.0,-999.0,20170104_000000,2243,2197,-129.5788,24.55512,O001,1440000.0,201.68478,458.2205,,,,620.64849,,57.18339,4,2017-01-04,16 days
1617,3757,670.0,1025.0,758.0,20170109_000000,1298,1298,-124.10863,33.69759,F001,1440000.0,223.56548,494.79034,0.99341,0.89951,0.0,722.00946,1.6517,70.75288,9,,
1618,3758,1445.0,2518.0,1757.0,20170110_000000,1299,1299,-142.09844,32.7482,F001,1440000.0,151.60626,490.99278,0.90207,0.88121,0.0,869.26134,10.95522,80.93842,10,,
1619,3759,-999.0,-999.0,-999.0,20170111_000000,1685,349,-124.38283,34.38706,F001,1440000.0,222.4687,497.54822,,,,748.83141,,57.47788,11,,
1620,3762,741.0,1237.0,1096.0,20170114_000000,1300,2203,-144.94991,35.36516,F001,1440000.0,140.20034,501.46066,0.86899,0.81407,0.0,814.59057,17.20934,133.55711,14,2017-01-14,6 days
1621,3763,3108.0,3739.0,3874.0,20170115_000000,1301,1301,-148.11649,35.69959,F001,1440000.0,127.53406,502.79837,0.85061,0.71605,0.0,958.27133,18.57267,109.74308,15,,
1623,3766,3615.0,4971.0,4352.0,20170118_000000,1304,1304,-139.93685,38.93715,F001,1440000.0,160.2526,515.7486,0.95017,0.8793,0.0,1143.252,7.69311,175.95855,18,,
1625,3769,-999.0,-999.0,-999.0,20170121_000000,1686,350,-125.01724,29.49631,F001,1440000.0,219.93103,477.98522,,,,707.10539,,66.65252,21,,
1626,3770,1486.0,1716.0,1945.0,20170122_000000,1306,1306,-137.57076,32.58358,F001,1440000.0,169.71695,490.3343,0.7714,0.19848,0.0,933.01292,25.18331,85.53696,22,,
1627,3771,-999.0,-999.0,-999.0,20170123_000000,1688,352,-125.08756,32.65211,F002,1440000.0,219.64974,490.60843,,,,692.34269,,67.68022,23,,
1629,3772,865.0,1066.0,1606.0,20170124_000000,1307,1307,-149.21996,40.13441,F001,1440000.0,123.12016,520.53765,0.96005,0.6454,0.0,848.76696,4.83675,118.32274,24,,
1630,3773,-999.0,-999.0,-999.0,20170125_000000,1689,353,-137.71757,44.27022,F001,1440000.0,169.12971,537.08089,,,,700.04298,,94.91357,25,,
1631,3774,1024.0,1430.0,1609.0,20170126_000000,1308,2215,-153.83733,39.34405,F001,1440000.0,104.65067,517.3762,0.83468,0.29356,0.0,886.62146,21.52985,64.32957,26,2017-01-26,9 days
1632,3776,2403.0,3177.0,2785.0,20170128_000000,1310,1310,-137.27914,41.82073,F001,1440000.0,170.88346,527.28293,0.93428,0.74803,0.0,845.19737,9.03426,152.44677,28,,
1633,3779,796.0,1145.0,1389.0,20170131_000000,1312,1312,-132.82776,33.06682,F001,1440000.0,188.68894,492.26728,0.86797,0.36245,0.0,900.71077,14.91808,79.064,31,,
1636,3791,848.0,2255.0,2921.0,20170212_000000,1318,1318,-145.55375,36.86101,F001,1440000.0,137.78498,507.44403,0.82557,0.19557,0.0,903.84574,16.90377,128.63299,43,,
1638,3794,5055.0,5818.0,5904.0,20170215_000000,1321,1321,-138.25025,39.35779,F001,1440000.0,166.99898,517.43117,0.84825,0.73011,0.0,1031.49379,16.82449,183.75975,46,,
1639,3795,2050.0,3038.0,2646.0,20170216_000000,1322,1322,-134.70559,32.67386,F001,1440000.0,181.17765,490.69545,0.83091,0.64938,0.0,803.13036,23.37662,172.94394,47,,
1641,3798,1700.0,2618.0,1900.0,20170219_000000,1324,1324,-143.27979,31.32778,F001,1440000.0,146.88086,485.31112,0.95508,0.8432,0.0,757.87621,4.7267,109.48218,50,,
1642,3799,1225.0,1443.0,1761.0,20170220_000000,1325,1325,-127.43757,31.09151,F001,1440000.0,210.24971,484.36602,0.86256,0.28794,0.0,873.98704,18.04634,64.68009,51,,
1643,3812,-999.0,-999.0,-999.0,20170305_000000,2247,2234,-155.22591,32.82037,O001,1440000.0,99.09636,491.28149,,,,830.36329,,76.07516,64,2017-03-05,15 days
1644,3816,-999.0,-999.0,-999.0,20170309_000000,1326,1326,-140.55395,40.60518,F001,1440000.0,157.78421,522.42071,0.88265,0.44099,0.0,825.38211,15.12006,75.91027,68,,
1645,3820,2622.0,2779.0,3316.0,20170313_000000,1327,2237,-142.11789,35.37606,F001,1440000.0,151.52844,501.50424,0.96032,0.77023,0.0,748.52725,6.35632,128.79907,72,2017-03-13,5 days
